CustomerID,SegmentID,SegmentName,Country,Recency,Frequency,MonetaryValue,TotalItems,UniqueProducts,AverageOrderValue,AverageItemsPerOrder,CustomerLifetimeDays
16112,1,Developing / Moderate,United Kingdom,144,4,195.74,574,15,48.93,143.5,195
16113,0,Inactive Low-Activity,United Kingdom,184,1,161.38,176,30,161.38,176.0,0
16114,0,Inactive Low-Activity,United Kingdom,171,1,135.75,43,8,135.75,43.0,0
16115,2,Recent High-Activity,United Kingdom,10,12,2553.8,1589,230,212.82,132.42,565
16116,0,Inactive Low-Activity,United Kingdom,212,1,612.78,248,34,612.78,248.0,0
16117,1,Developing / Moderate,United Kingdom,190,3,654.4,321,64,218.13,107.0,402
16118,0,Inactive Low-Activity,United Kingdom,653,1,4376.25,2851,41,4376.25,2851.0,0
16119,2,Recent High-Activity,United Kingdom,9,8,1720.81,811,37,215.1,101.38,715
16120,1,Developing / Moderate,United Kingdom,60,6,2967.51,2161,84,494.59,360.17,363
16121,2,Recent High-Activity,United Kingdom,58,5,1450.04,879,256,290.01,175.8,508
16122,1,Developing / Moderate,United Kingdom,74,6,895.62,1280,28,149.27,213.33,352
16123,0,Inactive Low-Activity,United Kingdom,52,1,307.78,170,16,307.78,170.0,0
16124,1,Developing / Moderate,United Kingdom,318,4,1772.49,797,63,443.12,199.25,415
16125,2,Recent High-Activity,United Kingdom,368,14,4292.35,1819,168,306.6,129.93,358
16126,2,Recent High-Activity,United Kingdom,30,15,14644.6,6140,144,976.31,409.33,708
16127,1,Developing / Moderate,United Kingdom,40,2,801.31,391,75,400.65,195.5,687
16128,2,Recent High-Activity,United Kingdom,18,11,3801.05,2445,155,345.55,222.27,494
16129,1,Developing / Moderate,United Kingdom,408,3,1396.05,1261,91,465.35,420.33,100
16130,1,Developing / Moderate,United Kingdom,423,4,987.48,296,53,246.87,74.0,195
16131,2,Recent High-Activity,United Kingdom,52,12,9957.42,4768,131,829.78,397.33,686
16132,0,Inactive Low-Activity,United Kingdom,545,2,664.2,280,14,332.1,140.0,83
16133,2,Recent High-Activity,United Kingdom,4,56,22992.26,13653,303,410.58,243.8,615
16134,2,Recent High-Activity,United Kingdom,22,5,2145.34,1637,85,429.07,327.4,519
16135,1,Developing / Moderate,United Kingdom,263,2,819.45,395,35,409.73,197.5,321
16136,1,Developing / Moderate,United Kingdom,60,4,946.8,674,44,236.7,168.5,604
16137,0,Inactive Low-Activity,United Kingdom,681,1,422.7,210,28,422.7,210.0,0
16138,1,Developing / Moderate,United Kingdom,379,3,910.35,774,35,303.45,258.0,212
16139,1,Developing / Moderate,United Kingdom,19,5,1111.15,602,47,222.23,120.4,718
16140,1,Developing / Moderate,United Kingdom,66,3,1433.46,1272,50,477.82,424.0,376
16141,1,Developing / Moderate,United Kingdom,89,2,955.94,410,47,477.97,205.0,329
16142,0,Inactive Low-Activity,United Kingdom,250,1,535.34,422,37,535.34,422.0,0
16143,2,Recent High-Activity,United Kingdom,4,12,4555.08,1866,107,379.59,155.5,726
16144,0,Inactive Low-Activity,United Kingdom,247,1,175.2,16,1,175.2,16.0,0
16145,2,Recent High-Activity,United Kingdom,9,19,6805.44,5270,217,358.18,277.37,576
16146,1,Developing / Moderate,United Kingdom,158,4,946.38,544,34,236.59,136.0,291
16147,2,Recent High-Activity,United Kingdom,134,5,2398.91,1395,113,479.78,279.0,539
16148,0,Inactive Low-Activity,United Kingdom,297,2,386.62,250,9,193.31,125.0,140
16149,1,Developing / Moderate,United Kingdom,5,3,422.22,598,30,140.74,199.33,425
16150,2,Recent High-Activity,United Kingdom,43,10,4002.17,1990,143,400.22,199.0,680
16152,0,Inactive Low-Activity,United Kingdom,269,1,1829.04,642,29,1829.04,642.0,0
16153,2,Recent High-Activity,United Kingdom,50,11,5133.49,3693,161,466.68,335.73,513
16155,1,Developing / Moderate,United Kingdom,382,5,796.9,495,45,159.38,99.0,158
16156,2,Recent High-Activity,United Kingdom,9,20,6188.18,3205,199,309.41,160.25,729
16157,1,Developing / Moderate,United Kingdom,16,3,656.69,347,12,218.9,115.67,57
16158,1,Developing / Moderate,United Kingdom,523,9,628.32,182,29,69.81,20.22,212
16159,1,Developing / Moderate,United Kingdom,282,4,1232.79,635,31,308.2,158.75,455
16160,1,Developing / Moderate,United Kingdom,66,2,1025.44,1162,20,512.72,581.0,20
16161,2,Recent High-Activity,United Kingdom,2,43,12580.06,6255,458,292.56,145.47,668
16162,0,Inactive Low-Activity,United Kingdom,253,1,37.4,4,2,37.4,4.0,0
16163,1,Developing / Moderate,United Kingdom,233,6,2407.98,676,59,401.33,112.67,505
16164,1,Developing / Moderate,United Kingdom,18,3,822.48,433,27,274.16,144.33,25
16165,0,Inactive Low-Activity,United Kingdom,506,1,79.9,2,1,79.9,2.0,0
16166,0,Inactive Low-Activity,United Kingdom,429,2,435.83,173,18,217.91,86.5,263
16167,1,Developing / Moderate,United Kingdom,415,5,1386.12,1494,51,277.22,298.8,324
16168,2,Recent High-Activity,United Kingdom,11,66,10360.67,4975,131,156.98,75.38,726
16169,1,Developing / Moderate,United Kingdom,9,4,1822.97,1325,71,455.74,331.25,67
16170,2,Recent High-Activity,United Kingdom,51,20,6869.0,6056,254,343.45,302.8,609
16171,0,Inactive Low-Activity,United Kingdom,60,1,73.2,24,3,73.2,24.0,0
16172,1,Developing / Moderate,United Kingdom,96,8,1884.55,1419,81,235.57,177.38,418
16173,1,Developing / Moderate,United Kingdom,16,6,1418.32,575,70,236.39,95.83,83
16174,1,Developing / Moderate,United Kingdom,127,7,2246.75,1431,28,320.96,204.43,477
16175,1,Developing / Moderate,United Kingdom,95,7,1836.44,932,59,262.35,133.14,469
16176,1,Developing / Moderate,United Kingdom,422,4,2052.69,952,53,513.17,238.0,199
16177,2,Recent High-Activity,United Kingdom,51,8,2247.31,1021,79,280.91,127.62,597
16178,1,Developing / Moderate,United Kingdom,139,2,612.6,304,24,306.3,152.0,263
16179,0,Inactive Low-Activity,United Kingdom,61,1,215.83,99,11,215.83,99.0,0
16180,2,Recent High-Activity,United Kingdom,101,13,16249.87,9813,171,1249.99,754.85,434
16181,0,Inactive Low-Activity,United Kingdom,74,1,305.54,152,11,305.54,152.0,0
16182,2,Recent High-Activity,United Kingdom,73,9,9971.65,5887,20,1107.96,654.11,568
16183,1,Developing / Moderate,United Kingdom,68,4,1077.81,351,32,269.45,87.75,340
16184,1,Developing / Moderate,United Kingdom,65,6,1158.79,561,26,193.13,93.5,147
16185,1,Developing / Moderate,United Kingdom,17,3,644.72,321,39,214.91,107.0,548
16186,2,Recent High-Activity,United Kingdom,23,26,8718.43,6594,172,335.32,253.62,708
16187,2,Recent High-Activity,United Kingdom,32,15,6911.44,5048,160,460.76,336.53,253
16188,1,Developing / Moderate,United Kingdom,45,5,1087.66,838,72,217.53,167.6,364
16189,0,Inactive Low-Activity,United Kingdom,16,2,215.48,134,9,107.74,67.0,70
16190,2,Recent High-Activity,United Kingdom,41,8,2723.55,1231,89,340.44,153.88,685
16191,2,Recent High-Activity,United Kingdom,3,24,15677.82,9348,113,653.24,389.5,726
16192,0,Inactive Low-Activity,United Kingdom,736,1,351.3,208,11,351.3,208.0,0
16193,1,Developing / Moderate,United Kingdom,237,2,630.43,379,38,315.21,189.5,174
16194,0,Inactive Low-Activity,United Kingdom,376,1,308.6,140,8,308.6,140.0,0
16195,0,Inactive Low-Activity,United Kingdom,724,1,323.25,123,16,323.25,123.0,0
16196,0,Inactive Low-Activity,United Kingdom,489,1,93.3,26,4,93.3,26.0,0
16197,1,Developing / Moderate,United Kingdom,470,9,2016.71,1420,52,224.08,157.78,254
16198,1,Developing / Moderate,United Kingdom,76,2,1030.04,384,31,515.02,192.0,362
16199,0,Inactive Low-Activity,United Kingdom,393,7,942.75,321,2,134.68,45.86,239
16200,2,Recent High-Activity,United Kingdom,5,12,5608.1,3068,361,467.34,255.67,733
16201,1,Developing / Moderate,United Kingdom,4,5,2112.12,1421,86,422.42,284.2,412
16202,1,Developing / Moderate,United Kingdom,361,9,2501.99,1307,105,278.0,145.22,377
16203,1,Developing / Moderate,United Kingdom,59,6,943.84,537,56,157.31,89.5,446
16204,1,Developing / Moderate,United Kingdom,24,3,918.71,671,86,306.24,223.67,708
16205,2,Recent High-Activity,United Kingdom,31,7,1820.11,1452,147,260.02,207.43,512
16206,2,Recent High-Activity,United Kingdom,55,13,2589.87,1379,187,199.22,106.08,630
16207,0,Inactive Low-Activity,United Kingdom,26,1,394.38,140,19,394.38,140.0,0
16208,2,Recent High-Activity,United Kingdom,45,10,3440.45,1541,180,344.04,154.1,609
16209,2,Recent High-Activity,United Kingdom,89,9,4146.78,1895,51,460.75,210.56,458
16210,2,Recent High-Activity,United Kingdom,2,35,33750.97,12397,145,964.31,354.2,736
16211,1,Developing / Moderate,United Kingdom,89,3,1090.59,519,35,363.53,173.0,350
16212,1,Developing / Moderate,United Kingdom,20,4,1293.71,571,71,323.43,142.75,651
16213,0,Inactive Low-Activity,United Kingdom,79,1,159.0,48,6,159.0,48.0,0
16214,1,Developing / Moderate,United Kingdom,171,4,2038.25,1308,84,509.56,327.0,265
16215,0,Inactive Low-Activity,United Kingdom,81,1,242.35,104,14,242.35,104.0,0
16216,0,Inactive Low-Activity,United Kingdom,268,1,914.93,254,37,914.93,254.0,0
16217,0,Inactive Low-Activity,United Kingdom,236,2,304.25,91,13,152.12,45.5,47
16218,2,Recent High-Activity,United Kingdom,30,13,3968.67,2799,82,305.28,215.31,532
16219,0,Inactive Low-Activity,United Kingdom,501,1,40.8,48,1,40.8,48.0,0
16221,2,Recent High-Activity,United Kingdom,37,9,2019.92,1449,177,224.44,161.0,450
16222,1,Developing / Moderate,United Kingdom,319,2,1272.05,463,133,636.02,231.5,403
16223,1,Developing / Moderate,United Kingdom,375,2,1087.05,643,101,543.52,321.5,21
16224,1,Developing / Moderate,United Kingdom,58,5,1616.54,1555,107,323.31,311.0,330
16225,2,Recent High-Activity,United Kingdom,45,15,2859.31,1281,189,190.62,85.4,626
16226,1,Developing / Moderate,United Kingdom,204,5,672.17,521,23,134.43,104.2,210
16227,1,Developing / Moderate,United Kingdom,226,3,1027.22,436,28,342.41,145.33,310
16228,0,Inactive Low-Activity,United Kingdom,386,3,885.71,555,45,295.24,185.0,15
16229,2,Recent High-Activity,United Kingdom,88,6,2867.86,1292,144,477.98,215.33,477
16230,1,Developing / Moderate,United Kingdom,190,2,542.03,365,32,271.01,182.5,31
16231,1,Developing / Moderate,United Kingdom,380,4,1074.47,563,69,268.62,140.75,218
16232,2,Recent High-Activity,United Kingdom,44,7,2712.97,1849,60,387.57,264.14,507
16233,2,Recent High-Activity,United Kingdom,72,9,1818.31,677,49,202.03,75.22,666
16234,0,Inactive Low-Activity,United Kingdom,477,3,333.18,170,13,111.06,56.67,85
16235,2,Recent High-Activity,United Kingdom,41,9,2053.71,788,80,228.19,87.56,430
16236,0,Inactive Low-Activity,United Kingdom,79,1,432.2,184,20,432.2,184.0,0
16237,0,Inactive Low-Activity,United Kingdom,438,1,136.65,57,7,136.65,57.0,0
16238,0,Inactive Low-Activity,United Kingdom,423,1,63.66,85,6,63.66,85.0,0
16239,1,Developing / Moderate,United Kingdom,57,6,1492.2,692,24,248.7,115.33,407
16240,1,Developing / Moderate,United Kingdom,25,2,3718.8,1641,126,1859.4,820.5,53
16241,2,Recent High-Activity,United Kingdom,10,16,3992.86,2258,500,249.55,141.12,401
16242,2,Recent High-Activity,United Kingdom,9,14,7404.65,3921,348,528.9,280.07,626
16243,1,Developing / Moderate,United Kingdom,34,2,409.1,110,49,204.55,55.0,21
16244,1,Developing / Moderate,United Kingdom,212,2,1522.75,855,88,761.38,427.5,161
16245,1,Developing / Moderate,United Kingdom,24,3,1413.66,1014,80,471.22,338.0,233
16246,1,Developing / Moderate,United Kingdom,460,2,821.35,336,79,410.68,168.0,210
16247,0,Inactive Low-Activity,United Kingdom,171,1,114.56,182,16,114.56,182.0,0
16248,0,Inactive Low-Activity,United Kingdom,62,1,152.94,78,7,152.94,78.0,0
16249,1,Developing / Moderate,United Kingdom,53,5,1800.07,950,67,360.01,190.0,187
16250,1,Developing / Moderate,United Kingdom,262,3,565.24,268,29,188.41,89.33,125
16251,0,Inactive Low-Activity,United Kingdom,513,1,128.31,44,20,128.31,44.0,0
16252,0,Inactive Low-Activity,United Kingdom,383,1,295.09,158,21,295.09,158.0,0
16253,2,Recent High-Activity,United Kingdom,67,7,7272.2,6030,218,1038.89,861.43,665
16254,1,Developing / Moderate,United Kingdom,379,3,967.44,543,65,322.48,181.0,254
16255,2,Recent High-Activity,United Kingdom,17,15,4530.0,2876,231,302.0,191.73,668
16256,1,Developing / Moderate,United Kingdom,267,3,1629.37,1590,27,543.12,530.0,331
16257,0,Inactive Low-Activity,United Kingdom,177,1,46.95,2,2,46.95,2.0,0
16258,2,Recent High-Activity,United Kingdom,46,15,11942.52,7200,253,796.17,480.0,594
16259,1,Developing / Moderate,United Kingdom,411,3,340.94,143,75,113.65,47.67,195
16260,1,Developing / Moderate,United Kingdom,51,1,1035.45,311,18,1035.45,311.0,0
16261,1,Developing / Moderate,United Kingdom,18,6,1041.16,454,118,173.53,75.67,425
16262,0,Inactive Low-Activity,United Kingdom,379,1,755.15,446,46,755.15,446.0,0
16263,0,Inactive Low-Activity,United Kingdom,424,1,348.16,197,19,348.16,197.0,0
16264,0,Inactive Low-Activity,United Kingdom,439,2,823.53,616,62,411.76,308.0,8
16265,2,Recent High-Activity,United Kingdom,10,12,6935.17,3214,192,577.93,267.83,398
16266,2,Recent High-Activity,United Kingdom,74,14,1757.95,791,73,125.57,56.5,600
16267,0,Inactive Low-Activity,United Kingdom,592,1,186.66,198,7,186.66,198.0,0
16268,1,Developing / Moderate,United Kingdom,72,2,667.65,533,45,333.82,266.5,0
16269,0,Inactive Low-Activity,United Kingdom,438,1,717.57,579,53,717.57,579.0,0
16270,0,Inactive Low-Activity,United Kingdom,354,1,1141.24,688,54,1141.24,688.0,0
16271,2,Recent High-Activity,United Kingdom,3,10,3397.82,2359,176,339.78,235.9,640
16272,0,Inactive Low-Activity,United Kingdom,117,1,411.7,224,25,411.7,224.0,0
16273,0,Inactive Low-Activity,United Kingdom,649,2,318.34,40,15,159.17,20.0,8
16274,0,Inactive Low-Activity,United Kingdom,374,1,351.75,153,64,351.75,153.0,0
16275,1,Developing / Moderate,United Kingdom,197,3,2151.11,1268,105,717.04,422.67,445
16276,1,Developing / Moderate,United Kingdom,177,3,2629.39,1467,20,876.46,489.0,431
16277,0,Inactive Low-Activity,United Kingdom,734,1,188.69,33,23,188.69,33.0,0
16278,1,Developing / Moderate,United Kingdom,101,3,1117.84,342,50,372.61,114.0,399
16279,2,Recent High-Activity,United Kingdom,22,9,5698.28,3683,243,633.14,409.22,575
16280,0,Inactive Low-Activity,United Kingdom,726,1,238.05,101,16,238.05,101.0,0
16281,1,Developing / Moderate,United Kingdom,73,3,3424.02,1570,27,1141.34,523.33,610
16282,1,Developing / Moderate,United Kingdom,340,3,1307.58,790,31,435.86,263.33,379
16283,2,Recent High-Activity,United Kingdom,6,8,4350.32,2867,385,543.79,358.38,644
16284,1,Developing / Moderate,United Kingdom,32,3,1018.48,674,108,339.49,224.67,362
16285,0,Inactive Low-Activity,United Kingdom,647,1,176.9,60,31,176.9,60.0,0
16286,0,Inactive Low-Activity,United Kingdom,478,2,328.95,101,17,164.47,50.5,146
16287,1,Developing / Moderate,United Kingdom,170,5,1006.98,1426,18,201.4,285.2,520
16288,0,Inactive Low-Activity,United Kingdom,471,1,129.85,19,7,129.85,19.0,0
16289,0,Inactive Low-Activity,United Kingdom,463,1,136.31,97,21,136.31,97.0,0
16290,1,Developing / Moderate,United Kingdom,465,4,1957.7,957,85,489.43,239.25,101
16291,0,Inactive Low-Activity,Portugal,683,1,117.72,1,1,117.72,1.0,0
16292,1,Developing / Moderate,United Kingdom,122,5,1253.76,688,51,250.75,137.6,483
16293,2,Recent High-Activity,United Kingdom,22,15,4279.2,1833,168,285.28,122.2,707
16294,0,Inactive Low-Activity,United Kingdom,477,1,126.05,54,8,126.05,54.0,0
16295,1,Developing / Moderate,United Kingdom,10,4,1328.55,841,70,332.14,210.25,55
16296,0,Inactive Low-Activity,United Kingdom,627,4,1313.67,645,56,328.42,161.25,95
16297,0,Inactive Low-Activity,United Kingdom,269,1,301.9,206,20,301.9,206.0,0
16298,1,Developing / Moderate,United Kingdom,23,7,1085.7,308,32,155.1,44.0,420
16299,0,Inactive Low-Activity,United Kingdom,478,1,193.65,107,12,193.65,107.0,0
16300,1,Developing / Moderate,United Kingdom,431,3,1367.32,643,190,455.77,214.33,245
16301,0,Inactive Low-Activity,United Kingdom,737,1,107.33,41,6,107.33,41.0,0
16302,0,Inactive Low-Activity,United Kingdom,127,1,233.22,158,11,233.22,158.0,0
16303,2,Recent High-Activity,United Kingdom,26,7,7928.27,3859,156,1132.61,551.29,606
16304,0,Inactive Low-Activity,United Kingdom,695,1,381.66,228,25,381.66,228.0,0
16305,0,Inactive Low-Activity,United Kingdom,139,1,361.22,256,22,361.22,256.0,0
16306,1,Developing / Moderate,United Kingdom,214,7,1124.72,712,55,160.67,101.71,221
16307,1,Developing / Moderate,United Kingdom,430,3,1194.92,1123,69,398.31,374.33,148
16308,1,Developing / Moderate,United Kingdom,38,7,5120.0,16000,1,731.43,2285.71,687
16309,1,Developing / Moderate,United Kingdom,107,2,706.57,467,39,353.29,233.5,134
16310,0,Inactive Low-Activity,United Kingdom,415,2,460.08,270,26,230.04,135.0,228
16311,1,Developing / Moderate,United Kingdom,18,2,616.26,394,35,308.13,197.0,32
16312,0,Inactive Low-Activity,United Kingdom,433,1,171.15,53,10,171.15,53.0,0
16313,1,Developing / Moderate,United Kingdom,4,2,274.15,165,16,137.08,82.5,46
16314,1,Developing / Moderate,United Kingdom,390,3,1491.4,636,58,497.13,212.0,83
16315,0,Inactive Low-Activity,United Kingdom,331,2,402.71,143,21,201.35,71.5,206
16316,2,Recent High-Activity,United Kingdom,65,13,5744.91,3057,193,441.92,235.15,429
16317,1,Developing / Moderate,United Kingdom,120,5,2192.51,1236,103,438.5,247.2,465
16318,0,Inactive Low-Activity,United Kingdom,36,1,328.15,199,19,328.15,199.0,0
16319,0,Inactive Low-Activity,United Kingdom,218,1,404.4,72,3,404.4,72.0,0
16320,2,Recent High-Activity,Unspecified,173,6,5628.99,3319,193,938.16,553.17,509
16321,1,Developing / Moderate,Australia,73,7,604.55,259,15,86.36,37.0,666
16322,1,Developing / Moderate,United Kingdom,2,2,326.75,231,28,163.38,115.5,35
16323,0,Inactive Low-Activity,United Kingdom,197,2,353.66,146,4,176.83,73.0,381
16324,1,Developing / Moderate,United Kingdom,129,3,408.59,270,100,136.2,90.0,49
16325,2,Recent High-Activity,United Kingdom,47,12,3597.5,2464,104,299.79,205.33,689
16326,2,Recent High-Activity,United Kingdom,6,24,4721.25,1083,243,196.72,45.12,675
16327,2,Recent High-Activity,United Kingdom,15,16,10159.64,8124,289,634.98,507.75,711
16328,0,Inactive Low-Activity,United Kingdom,564,1,310.83,141,16,310.83,141.0,0
16329,1,Developing / Moderate,United Kingdom,428,4,1664.92,797,83,416.23,199.25,311
16330,2,Recent High-Activity,United Kingdom,18,7,625.38,326,105,89.34,46.57,645
16331,1,Developing / Moderate,United Kingdom,433,6,2037.7,756,33,339.62,126.0,210
16332,2,Recent High-Activity,United Kingdom,29,11,2000.01,1128,158,181.82,102.55,561
16333,2,Recent High-Activity,United Kingdom,8,22,26626.8,32184,9,1210.31,1462.91,302
16334,0,Inactive Low-Activity,United Kingdom,493,1,263.73,206,54,263.73,206.0,0
16335,1,Developing / Moderate,United Kingdom,552,7,2753.52,1004,193,393.36,143.43,184
16336,1,Developing / Moderate,United Kingdom,421,4,3517.69,1473,64,879.42,368.25,211
16337,0,Inactive Low-Activity,United Kingdom,37,1,151.05,87,10,151.05,87.0,0
16338,0,Inactive Low-Activity,United Kingdom,158,1,214.8,94,11,214.8,94.0,0
16339,0,Inactive Low-Activity,United Kingdom,285,1,94.05,21,17,94.05,21.0,0
16340,1,Developing / Moderate,United Kingdom,108,3,1496.24,1319,277,498.75,439.67,444
16341,2,Recent High-Activity,United Kingdom,25,7,3850.79,3022,103,550.11,431.71,585
16342,1,Developing / Moderate,United Kingdom,76,4,322.41,157,10,80.6,39.25,104
16343,1,Developing / Moderate,United Kingdom,17,3,614.12,345,54,204.71,115.0,391
16344,1,Developing / Moderate,United Kingdom,159,4,842.42,706,43,210.6,176.5,510
16345,1,Developing / Moderate,United Kingdom,45,2,1178.79,611,95,589.39,305.5,439
16346,0,Inactive Low-Activity,United Kingdom,386,1,224.51,289,15,224.51,289.0,0
16347,2,Recent High-Activity,United Kingdom,12,11,3442.96,1715,209,313.0,155.91,626
16348,2,Recent High-Activity,United Kingdom,33,8,1744.42,1164,180,218.05,145.5,398
16349,0,Inactive Low-Activity,United Kingdom,291,1,53.5,9,9,53.5,9.0,0
16350,2,Recent High-Activity,United Kingdom,22,9,2253.89,1077,72,250.43,119.67,407
16351,2,Recent High-Activity,United Kingdom,333,13,3330.03,2165,124,256.16,166.54,403
16352,1,Developing / Moderate,United Kingdom,18,2,494.44,300,28,247.22,150.0,20
16353,2,Recent High-Activity,United Kingdom,4,38,9795.46,3483,76,257.78,91.66,729
16354,1,Developing / Moderate,United Kingdom,64,5,1119.46,592,116,223.89,118.4,528
16355,0,Inactive Low-Activity,United Kingdom,376,1,416.35,179,47,416.35,179.0,0
16356,1,Developing / Moderate,United Kingdom,198,6,415.87,190,27,69.31,31.67,354
16357,1,Developing / Moderate,United Kingdom,34,4,868.37,389,43,217.09,97.25,348
