CustomerID,Country,Recency,Frequency,MonetaryValue,TotalItems,UniqueProducts,AverageOrderValue,AverageItemsPerOrder,CustomerLifetimeDays
16117,United Kingdom,190,3,654.40,321,64,218.13,107.00,402
16118,United Kingdom,653,1,4376.25,2851,41,4376.25,2851.00,0
16119,United Kingdom,9,8,1720.81,811,37,215.10,101.38,715
16120,United Kingdom,60,6,2967.51,2161,84,494.59,360.17,363
16121,United Kingdom,58,5,1450.04,879,256,290.01,175.80,508
16122,United Kingdom,74,6,895.62,1280,28,149.27,213.33,352
16123,United Kingdom,52,1,307.78,170,16,307.78,170.00,0
16124,United Kingdom,318,4,1772.49,797,63,443.12,199.25,415
16125,United Kingdom,368,14,4292.35,1819,168,306.60,129.93,358
16126,United Kingdom,30,15,14644.60,6140,144,976.31,409.33,708
16127,United Kingdom,40,2,801.31,391,75,400.65,195.50,687
16128,United Kingdom,18,11,3801.05,2445,155,345.55,222.27,494
16129,United Kingdom,408,3,1396.05,1261,91,465.35,420.33,100
16130,United Kingdom,423,4,987.48,296,53,246.87,74.00,195
16131,United Kingdom,52,12,9957.42,4768,131,829.78,397.33,686
16132,United Kingdom,545,2,664.20,280,14,332.10,140.00,83
16133,United Kingdom,4,56,22992.26,13653,303,410.58,243.80,615
16134,United Kingdom,22,5,2145.34,1637,85,429.07,327.40,519
16135,United Kingdom,263,2,819.45,395,35,409.73,197.50,321
16136,United Kingdom,60,4,946.80,674,44,236.70,168.50,604
16137,United Kingdom,681,1,422.70,210,28,422.70,210.00,0
16138,United Kingdom,379,3,910.35,774,35,303.45,258.00,212
16139,United Kingdom,19,5,1111.15,602,47,222.23,120.40,718
16140,United Kingdom,66,3,1433.46,1272,50,477.82,424.00,376
16141,United Kingdom,89,2,955.94,410,47,477.97,205.00,329
16142,United Kingdom,250,1,535.34,422,37,535.34,422.00,0
16143,United Kingdom,4,12,4555.08,1866,107,379.59,155.50,726
16144,United Kingdom,247,1,175.20,16,1,175.20,16.00,0
16145,United Kingdom,9,19,6805.44,5270,217,358.18,277.37,576
16146,United Kingdom,158,4,946.38,544,34,236.59,136.00,291
16147,United Kingdom,134,5,2398.91,1395,113,479.78,279.00,539
16148,United Kingdom,297,2,386.62,250,9,193.31,125.00,140
16149,United Kingdom,5,3,422.22,598,30,140.74,199.33,425
16150,United Kingdom,43,10,4002.17,1990,143,400.22,199.00,680
16152,United Kingdom,269,1,1829.04,642,29,1829.04,642.00,0
16153,United Kingdom,50,11,5133.49,3693,161,466.68,335.73,513
16155,United Kingdom,382,5,796.90,495,45,159.38,99.00,158
16156,United Kingdom,9,20,6188.18,3205,199,309.41,160.25,729
16157,United Kingdom,16,3,656.69,347,12,218.90,115.67,57
16158,United Kingdom,523,9,628.32,182,29,69.81,20.22,212
16159,United Kingdom,282,4,1232.79,635,31,308.20,158.75,455
16160,United Kingdom,66,2,1025.44,1162,20,512.72,581.00,20
16161,United Kingdom,2,43,12580.06,6255,458,292.56,145.47,668
16162,United Kingdom,253,1,37.40,4,2,37.40,4.00,0
16163,United Kingdom,233,6,2407.98,676,59,401.33,112.67,505
16164,United Kingdom,18,3,822.48,433,27,274.16,144.33,25
16165,United Kingdom,506,1,79.90,2,1,79.90,2.00,0
16166,United Kingdom,429,2,435.83,173,18,217.91,86.50,263
16167,United Kingdom,415,5,1386.12,1494,51,277.22,298.80,324
16168,United Kingdom,11,66,10360.67,4975,131,156.98,75.38,726
16169,United Kingdom,9,4,1822.97,1325,71,455.74,331.25,67
16170,United Kingdom,51,20,6869.00,6056,254,343.45,302.80,609
16171,United Kingdom,60,1,73.20,24,3,73.20,24.00,0
16172,United Kingdom,96,8,1884.55,1419,81,235.57,177.38,418
16173,United Kingdom,16,6,1418.32,575,70,236.39,95.83,83
16174,United Kingdom,127,7,2246.75,1431,28,320.96,204.43,477
16175,United Kingdom,95,7,1836.44,932,59,262.35,133.14,469
16176,United Kingdom,422,4,2052.69,952,53,513.17,238.00,199
16177,United Kingdom,51,8,2247.31,1021,79,280.91,127.62,597
16178,United Kingdom,139,2,612.60,304,24,306.30,152.00,263
16179,United Kingdom,61,1,215.83,99,11,215.83,99.00,0
16180,United Kingdom,101,13,16249.87,9813,171,1249.99,754.85,434
16181,United Kingdom,74,1,305.54,152,11,305.54,152.00,0
16182,United Kingdom,73,9,9971.65,5887,20,1107.96,654.11,568
16183,United Kingdom,68,4,1077.81,351,32,269.45,87.75,340
16184,United Kingdom,65,6,1158.79,561,26,193.13,93.50,147
16185,United Kingdom,17,3,644.72,321,39,214.91,107.00,548
16186,United Kingdom,23,26,8718.43,6594,172,335.32,253.62,708
16187,United Kingdom,32,15,6911.44,5048,160,460.76,336.53,253
16188,United Kingdom,45,5,1087.66,838,72,217.53,167.60,364
16189,United Kingdom,16,2,215.48,134,9,107.74,67.00,70
16190,United Kingdom,41,8,2723.55,1231,89,340.44,153.88,685
16191,United Kingdom,3,24,15677.82,9348,113,653.24,389.50,726
16192,United Kingdom,736,1,351.30,208,11,351.30,208.00,0
16193,United Kingdom,237,2,630.43,379,38,315.21,189.50,174
16194,United Kingdom,376,1,308.60,140,8,308.60,140.00,0
16195,United Kingdom,724,1,323.25,123,16,323.25,123.00,0
16196,United Kingdom,489,1,93.30,26,4,93.30,26.00,0
16197,United Kingdom,470,9,2016.71,1420,52,224.08,157.78,254
16198,United Kingdom,76,2,1030.04,384,31,515.02,192.00,362
16199,United Kingdom,393,7,942.75,321,2,134.68,45.86,239
16200,United Kingdom,5,12,5608.10,3068,361,467.34,255.67,733
16201,United Kingdom,4,5,2112.12,1421,86,422.42,284.20,412
16202,United Kingdom,361,9,2501.99,1307,105,278.00,145.22,377
16203,United Kingdom,59,6,943.84,537,56,157.31,89.50,446
16204,United Kingdom,24,3,918.71,671,86,306.24,223.67,708
16205,United Kingdom,31,7,1820.11,1452,147,260.02,207.43,512
16206,United Kingdom,55,13,2589.87,1379,187,199.22,106.08,630
16207,United Kingdom,26,1,394.38,140,19,394.38,140.00,0
16208,United Kingdom,45,10,3440.45,1541,180,344.04,154.10,609
16209,United Kingdom,89,9,4146.78,1895,51,460.75,210.56,458
16210,United Kingdom,2,35,33750.97,12397,145,964.31,354.20,736
16211,United Kingdom,89,3,1090.59,519,35,363.53,173.00,350
16212,United Kingdom,20,4,1293.71,571,71,323.43,142.75,651
16213,United Kingdom,79,1,159.00,48,6,159.00,48.00,0
16214,United Kingdom,171,4,2038.25,1308,84,509.56,327.00,265
16215,United Kingdom,81,1,242.35,104,14,242.35,104.00,0
16216,United Kingdom,268,1,914.93,254,37,914.93,254.00,0
16217,United Kingdom,236,2,304.25,91,13,152.12,45.50,47
16218,United Kingdom,30,13,3968.67,2799,82,305.28,215.31,532
16219,United Kingdom,501,1,40.80,48,1,40.80,48.00,0
16221,United Kingdom,37,9,2019.92,1449,177,224.44,161.00,450
16222,United Kingdom,319,2,1272.05,463,133,636.02,231.50,403
16223,United Kingdom,375,2,1087.05,643,101,543.52,321.50,21
16224,United Kingdom,58,5,1616.54,1555,107,323.31,311.00,330
16225,United Kingdom,45,15,2859.31,1281,189,190.62,85.40,626
16226,United Kingdom,204,5,672.17,521,23,134.43,104.20,210
16227,United Kingdom,226,3,1027.22,436,28,342.41,145.33,310
16228,United Kingdom,386,3,885.71,555,45,295.24,185.00,15
16229,United Kingdom,88,6,2867.86,1292,144,477.98,215.33,477
16230,United Kingdom,190,2,542.03,365,32,271.01,182.50,31
16231,United Kingdom,380,4,1074.47,563,69,268.62,140.75,218
16232,United Kingdom,44,7,2712.97,1849,60,387.57,264.14,507
16233,United Kingdom,72,9,1818.31,677,49,202.03,75.22,666
16234,United Kingdom,477,3,333.18,170,13,111.06,56.67,85
16235,United Kingdom,41,9,2053.71,788,80,228.19,87.56,430
16236,United Kingdom,79,1,432.20,184,20,432.20,184.00,0
16237,United Kingdom,438,1,136.65,57,7,136.65,57.00,0
16238,United Kingdom,423,1,63.66,85,6,63.66,85.00,0
16239,United Kingdom,57,6,1492.20,692,24,248.70,115.33,407
16240,United Kingdom,25,2,3718.80,1641,126,1859.40,820.50,53
16241,United Kingdom,10,16,3992.86,2258,500,249.55,141.12,401
16242,United Kingdom,9,14,7404.65,3921,348,528.90,280.07,626
16243,United Kingdom,34,2,409.10,110,49,204.55,55.00,21
16244,United Kingdom,212,2,1522.75,855,88,761.38,427.50,161
16245,United Kingdom,24,3,1413.66,1014,80,471.22,338.00,233
16246,United Kingdom,460,2,821.35,336,79,410.68,168.00,210
16247,United Kingdom,171,1,114.56,182,16,114.56,182.00,0
16248,United Kingdom,62,1,152.94,78,7,152.94,78.00,0
16249,United Kingdom,53,5,1800.07,950,67,360.01,190.00,187
16250,United Kingdom,262,3,565.24,268,29,188.41,89.33,125
16251,United Kingdom,513,1,128.31,44,20,128.31,44.00,0
16252,United Kingdom,383,1,295.09,158,21,295.09,158.00,0
16253,United Kingdom,67,7,7272.20,6030,218,1038.89,861.43,665
16254,United Kingdom,379,3,967.44,543,65,322.48,181.00,254
16255,United Kingdom,17,15,4530.00,2876,231,302.00,191.73,668
16256,United Kingdom,267,3,1629.37,1590,27,543.12,530.00,331
16257,United Kingdom,177,1,46.95,2,2,46.95,2.00,0
16258,United Kingdom,46,15,11942.52,7200,253,796.17,480.00,594
16259,United Kingdom,411,3,340.94,143,75,113.65,47.67,195
16260,United Kingdom,51,1,1035.45,311,18,1035.45,311.00,0
16261,United Kingdom,18,6,1041.16,454,118,173.53,75.67,425
16262,United Kingdom,379,1,755.15,446,46,755.15,446.00,0
16263,United Kingdom,424,1,348.16,197,19,348.16,197.00,0
16264,United Kingdom,439,2,823.53,616,62,411.76,308.00,8
16265,United Kingdom,10,12,6935.17,3214,192,577.93,267.83,398
16266,United Kingdom,74,14,1757.95,791,73,125.57,56.50,600
16267,United Kingdom,592,1,186.66,198,7,186.66,198.00,0
16268,United Kingdom,72,2,667.65,533,45,333.82,266.50,0
16269,United Kingdom,438,1,717.57,579,53,717.57,579.00,0
16270,United Kingdom,354,1,1141.24,688,54,1141.24,688.00,0
16271,United Kingdom,3,10,3397.82,2359,176,339.78,235.90,640
16272,United Kingdom,117,1,411.70,224,25,411.70,224.00,0
16273,United Kingdom,649,2,318.34,40,15,159.17,20.00,8
16274,United Kingdom,374,1,351.75,153,64,351.75,153.00,0
16275,United Kingdom,197,3,2151.11,1268,105,717.04,422.67,445
16276,United Kingdom,177,3,2629.39,1467,20,876.46,489.00,431
16277,United Kingdom,734,1,188.69,33,23,188.69,33.00,0
16278,United Kingdom,101,3,1117.84,342,50,372.61,114.00,399
16279,United Kingdom,22,9,5698.28,3683,243,633.14,409.22,575
16280,United Kingdom,726,1,238.05,101,16,238.05,101.00,0
16281,United Kingdom,73,3,3424.02,1570,27,1141.34,523.33,610
16282,United Kingdom,340,3,1307.58,790,31,435.86,263.33,379
16283,United Kingdom,6,8,4350.32,2867,385,543.79,358.38,644
16284,United Kingdom,32,3,1018.48,674,108,339.49,224.67,362
16285,United Kingdom,647,1,176.90,60,31,176.90,60.00,0
16286,United Kingdom,478,2,328.95,101,17,164.47,50.50,146
16287,United Kingdom,170,5,1006.98,1426,18,201.40,285.20,520
16288,United Kingdom,471,1,129.85,19,7,129.85,19.00,0
16289,United Kingdom,463,1,136.31,97,21,136.31,97.00,0
16290,United Kingdom,465,4,1957.70,957,85,489.43,239.25,101
16291,Portugal,683,1,117.72,1,1,117.72,1.00,0
16292,United Kingdom,122,5,1253.76,688,51,250.75,137.60,483
16293,United Kingdom,22,15,4279.20,1833,168,285.28,122.20,707
16294,United Kingdom,477,1,126.05,54,8,126.05,54.00,0
16295,United Kingdom,10,4,1328.55,841,70,332.14,210.25,55
16296,United Kingdom,627,4,1313.67,645,56,328.42,161.25,95
16297,United Kingdom,269,1,301.90,206,20,301.90,206.00,0
16298,United Kingdom,23,7,1085.70,308,32,155.10,44.00,420
16299,United Kingdom,478,1,193.65,107,12,193.65,107.00,0
16300,United Kingdom,431,3,1367.32,643,190,455.77,214.33,245
16301,United Kingdom,737,1,107.33,41,6,107.33,41.00,0
16302,United Kingdom,127,1,233.22,158,11,233.22,158.00,0
16303,United Kingdom,26,7,7928.27,3859,156,1132.61,551.29,606
16304,United Kingdom,695,1,381.66,228,25,381.66,228.00,0
16305,United Kingdom,139,1,361.22,256,22,361.22,256.00,0
16306,United Kingdom,214,7,1124.72,712,55,160.67,101.71,221
16307,United Kingdom,430,3,1194.92,1123,69,398.31,374.33,148
16308,United Kingdom,38,7,5120.00,16000,1,731.43,2285.71,687
16309,United Kingdom,107,2,706.57,467,39,353.29,233.50,134
16310,United Kingdom,415,2,460.08,270,26,230.04,135.00,228
16311,United Kingdom,18,2,616.26,394,35,308.13,197.00,32
16312,United Kingdom,433,1,171.15,53,10,171.15,53.00,0
16313,United Kingdom,4,2,274.15,165,16,137.08,82.50,46
16314,United Kingdom,390,3,1491.40,636,58,497.13,212.00,83
16315,United Kingdom,331,2,402.71,143,21,201.35,71.50,206
16316,United Kingdom,65,13,5744.91,3057,193,441.92,235.15,429
16317,United Kingdom,120,5,2192.51,1236,103,438.50,247.20,465
16318,United Kingdom,36,1,328.15,199,19,328.15,199.00,0
16319,United Kingdom,218,1,404.40,72,3,404.40,72.00,0
16320,Unspecified,173,6,5628.99,3319,193,938.16,553.17,509
16321,Australia,73,7,604.55,259,15,86.36,37.00,666
16322,United Kingdom,2,2,326.75,231,28,163.38,115.50,35
16323,United Kingdom,197,2,353.66,146,4,176.83,73.00,381
16324,United Kingdom,129,3,408.59,270,100,136.20,90.00,49
16325,United Kingdom,47,12,3597.50,2464,104,299.79,205.33,689
16326,United Kingdom,6,24,4721.25,1083,243,196.72,45.12,675
16327,United Kingdom,15,16,10159.64,8124,289,634.98,507.75,711
16328,United Kingdom,564,1,310.83,141,16,310.83,141.00,0
16329,United Kingdom,428,4,1664.92,797,83,416.23,199.25,311
16330,United Kingdom,18,7,625.38,326,105,89.34,46.57,645
16331,United Kingdom,433,6,2037.70,756,33,339.62,126.00,210
16332,United Kingdom,29,11,2000.01,1128,158,181.82,102.55,561
16333,United Kingdom,8,22,26626.80,32184,9,1210.31,1462.91,302
16334,United Kingdom,493,1,263.73,206,54,263.73,206.00,0
16335,United Kingdom,552,7,2753.52,1004,193,393.36,143.43,184
16336,United Kingdom,421,4,3517.69,1473,64,879.42,368.25,211
16337,United Kingdom,37,1,151.05,87,10,151.05,87.00,0
16338,United Kingdom,158,1,214.80,94,11,214.80,94.00,0
16339,United Kingdom,285,1,94.05,21,17,94.05,21.00,0
16340,United Kingdom,108,3,1496.24,1319,277,498.75,439.67,444
16341,United Kingdom,25,7,3850.79,3022,103,550.11,431.71,585
16342,United Kingdom,76,4,322.41,157,10,80.60,39.25,104
16343,United Kingdom,17,3,614.12,345,54,204.71,115.00,391
16344,United Kingdom,159,4,842.42,706,43,210.60,176.50,510
16345,United Kingdom,45,2,1178.79,611,95,589.39,305.50,439
16346,United Kingdom,386,1,224.51,289,15,224.51,289.00,0
16347,United Kingdom,12,11,3442.96,1715,209,313.00,155.91,626
16348,United Kingdom,33,8,1744.42,1164,180,218.05,145.50,398
16349,United Kingdom,291,1,53.50,9,9,53.50,9.00,0
16350,United Kingdom,22,9,2253.89,1077,72,250.43,119.67,407
16351,United Kingdom,333,13,3330.03,2165,124,256.16,166.54,403
16352,United Kingdom,18,2,494.44,300,28,247.22,150.00,20
16353,United Kingdom,4,38,9795.46,3483,76,257.78,91.66,729
16354,United Kingdom,64,5,1119.46,592,116,223.89,118.40,528
16355,United Kingdom,376,1,416.35,179,47,416.35,179.00,0
16356,United Kingdom,198,6,415.87,190,27,69.31,31.67,354
16357,United Kingdom,34,4,868.37,389,43,217.09,97.25,348
16358,United Kingdom,2,5,2919.65,2065,118,583.93,413.00,393
16359,United Kingdom,8,16,2697.75,1764,78,168.61,110.25,654
16360,United Kingdom,5,6,3450.41,2110,365,575.07,351.67,84
16361,United Kingdom,10,4,891.21,418,87,222.80,104.50,62
16362,United Kingdom,33,6,922.16,467,67,153.69,77.83,405
16363,United Kingdom,54,1,109.36,52,5,109.36,52.00,0
16364,United Kingdom,12,2,705.79,279,48,352.89,139.50,126
16365,United Kingdom,18,15,3167.34,1034,97,211.16,68.93,711
16366,United Kingdom,19,4,1548.13,882,74,387.03,220.50,705
16367,United Kingdom,38,3,1350.48,1103,196,450.16,367.67,346
16368,United Kingdom,3,3,621.44,307,74,207.15,102.33,433
16369,United Kingdom,19,7,2656.56,1589,115,379.51,227.00,593
16370,United Kingdom,83,4,1301.91,640,143,325.48,160.00,143
16371,United Kingdom,449,1,157.20,108,11,157.20,108.00,0
16372,United Kingdom,34,5,1290.31,722,271,258.06,144.40,574
16373,United Kingdom,383,2,309.49,119,25,154.75,59.50,29
16374,United Kingdom,67,5,1723.40,771,276,344.68,154.20,522
16375,United Kingdom,471,2,104.00,74,11,52.00,37.00,0
16376,United Kingdom,9,2,974.96,691,104,487.48,345.50,9
16377,United Kingdom,268,2,1308.48,2928,6,654.24,1464.00,350
16378,United Kingdom,248,3,362.95,267,22,120.98,89.00,63
16379,United Kingdom,5,4,2157.40,1410,87,539.35,352.50,74
16380,United Kingdom,62,1,1743.15,1428,28,1743.15,1428.00,0
16381,United Kingdom,396,2,247.85,108,60,123.92,54.00,23
16382,United Kingdom,409,2,353.10,167,42,176.55,83.50,142
16383,United Kingdom,75,7,2896.69,1596,239,413.81,228.00,599
16384,United Kingdom,90,4,1358.95,861,80,339.74,215.25,501
16385,United Kingdom,61,5,881.35,476,94,176.27,95.20,571
16386,United Kingdom,29,3,1068.16,700,127,356.05,233.33,359
16387,United Kingdom,323,5,882.46,448,68,176.49,89.60,316
16388,United Kingdom,654,1,186.05,83,13,186.05,83.00,0
16389,United Kingdom,54,4,1382.07,1242,33,345.52,310.50,230
16390,United Kingdom,537,3,467.50,122,16,155.83,40.67,143
16391,United Kingdom,401,4,1052.26,715,261,263.06,178.75,161
16392,United Kingdom,270,3,756.70,604,125,252.23,201.33,292
16393,United Kingdom,3,23,5297.77,3001,313,230.34,130.48,736
16394,United Kingdom,57,5,1555.34,2604,61,311.07,520.80,233
16395,United Kingdom,61,14,3518.41,2901,416,251.31,207.21,673
16396,United Kingdom,477,1,137.80,80,8,137.80,80.00,0
16397,United Kingdom,629,1,123.13,43,9,123.13,43.00,0
16398,United Kingdom,155,2,1705.80,758,75,852.90,379.00,99
16399,United Kingdom,20,3,630.22,452,97,210.07,150.67,370
16400,United Kingdom,95,9,3059.85,2066,214,339.98,229.56,637
16401,United Kingdom,2,23,6849.15,6035,110,297.79,262.39,554
16402,United Kingdom,265,2,293.45,146,55,146.72,73.00,105
16403,United Kingdom,313,1,177.50,114,10,177.50,114.00,0
16404,United Kingdom,71,1,443.05,157,23,443.05,157.00,0
16405,United Kingdom,303,2,167.25,187,3,83.62,93.50,8
16406,United Kingdom,19,3,528.36,257,135,176.12,85.67,635
16407,United Kingdom,13,14,2761.65,1448,120,197.26,103.43,420
16408,United Kingdom,592,1,231.93,227,45,231.93,227.00,0
16409,United Kingdom,37,12,5652.74,3664,335,471.06,305.33,690
16410,United Kingdom,735,1,130.32,348,5,130.32,348.00,0
16411,United Kingdom,20,4,756.39,461,139,189.10,115.25,409
16412,United Kingdom,54,5,593.19,288,84,118.64,57.60,620
16413,United Kingdom,57,2,522.03,283,55,261.01,141.50,319
16414,United Kingdom,22,5,551.21,201,58,110.24,40.20,673
16415,United Kingdom,45,3,696.76,508,120,232.25,169.33,632
16416,United Kingdom,27,9,2957.88,2198,146,328.65,244.22,628
16417,United Kingdom,493,1,35.70,6,1,35.70,6.00,0
16418,United Kingdom,45,5,1028.74,564,121,205.75,112.80,378
16419,United Kingdom,113,8,1463.70,701,62,182.96,87.62,556
16420,United Kingdom,397,1,75.00,120,2,75.00,120.00,0
16421,United Kingdom,377,3,526.27,123,35,175.42,41.00,93
16422,United Kingdom,18,109,61920.87,64225,111,568.08,589.22,679
16423,United Kingdom,25,1,346.12,230,18,346.12,230.00,0
16424,United Kingdom,192,2,443.06,212,10,221.53,106.00,191
16425,United Kingdom,303,1,302.70,199,21,302.70,199.00,0
16426,United Kingdom,3,10,1863.76,1215,211,186.38,121.50,274
16427,United Kingdom,264,2,241.06,156,8,120.53,78.00,21
16428,United Kingdom,414,3,638.49,575,121,212.83,191.67,84
16429,United Kingdom,107,1,284.55,9,2,284.55,9.00,0
16430,United Kingdom,58,7,1117.94,307,19,159.71,43.86,624
16431,United Kingdom,214,3,623.28,442,51,207.76,147.33,84
16432,United Kingdom,65,1,287.40,276,8,287.40,276.00,0
16433,United Kingdom,29,2,384.52,214,33,192.26,107.00,380
16434,United Kingdom,30,12,2673.69,1310,126,222.81,109.17,662
16435,United Kingdom,513,3,1003.07,608,119,334.36,202.67,2
16436,United Kingdom,669,3,319.14,227,37,106.38,75.67,65
16437,United Kingdom,382,2,301.25,197,17,150.62,98.50,48
16438,United Kingdom,6,5,798.35,463,74,159.67,92.60,77
16439,United Kingdom,723,1,310.70,74,9,310.70,74.00,0
16440,United Kingdom,8,6,3856.97,2108,202,642.83,351.33,486
16441,United Kingdom,68,5,1019.13,478,67,203.83,95.60,560
16442,United Kingdom,2,5,891.98,580,226,178.40,116.00,725
16443,United Kingdom,521,1,162.24,96,1,162.24,96.00,0
16444,United Kingdom,47,17,3625.88,1945,217,213.29,114.41,579
16445,United Kingdom,34,4,583.16,287,143,145.79,71.75,378
16446,United Kingdom,1,2,168472.50,80997,3,84236.25,40498.50,205
16447,United Kingdom,136,3,727.10,315,59,242.37,105.00,525
16448,United Kingdom,199,2,361.12,176,45,180.56,88.00,273
16449,United Kingdom,198,2,707.69,367,40,353.85,183.50,83
16450,United Kingdom,150,3,1505.73,681,36,501.91,227.00,507
16451,United Kingdom,88,3,1013.15,524,61,337.72,174.67,648
16452,United Kingdom,631,2,332.17,199,14,166.09,99.50,63
16453,United Kingdom,531,2,251.71,139,15,125.86,69.50,18
16454,United Kingdom,45,4,30.95,9,4,7.74,2.25,567
16455,United Kingdom,64,11,3995.57,2851,111,363.23,259.18,556
16456,United Kingdom,100,13,6000.94,3296,226,461.61,253.54,521
16457,United Kingdom,219,1,208.36,140,9,208.36,140.00,0
16458,United Kingdom,3,30,5690.89,3395,91,189.70,113.17,560
16459,United Kingdom,730,1,71.79,59,5,71.79,59.00,0
16460,United Kingdom,29,3,811.23,876,128,270.41,292.00,53
16461,United Kingdom,178,3,1545.83,933,223,515.28,311.00,469
16462,United Kingdom,74,3,136.00,16,1,45.33,5.33,210
16463,United Kingdom,22,4,1422.40,1163,74,355.60,290.75,183
16464,United Kingdom,20,3,1298.66,952,152,432.89,317.33,123
16465,United Kingdom,421,2,746.24,504,45,373.12,252.00,24
16466,United Kingdom,34,15,3767.09,1777,207,251.14,118.47,609
16467,United Kingdom,509,7,2869.16,7384,14,409.88,1054.86,229
